"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.289,0.584,0.21,0.61,0.05,-0.71,-0.28
"ClusIPW",0.424,0.538,0.1,0.12,-0.34,0.93,-0.03
"addIPW",0.831,0.485,-0.04,0.73,0.52,0.22,0.38
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
