"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.642,0.34,0.4,0.33,-0.79,-0.05
"ClusIPW",0.675,0.429,-0.17,0.36,-0.33,0.32,0.79
"addIPW",0.816,0.529,0.07,0.59,-0.19,0.3,0.72
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
