"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.41,0.678,0.42,0.52,0.43,-0.51,-0.32
"ClusIPW",0.701,0.395,-0.26,0.72,0.55,0.32,0.12
"addIPW",0.875,0.586,0.21,0.54,0.59,0.27,0.48
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
