"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.344,0.631,0.32,0.62,0.26,-0.52,-0.42
"ClusIPW",0.612,0.816,0.67,0.05,-0.33,0.5,0.44
"addIPW",0.793,0.534,0.09,0.39,0.24,0.78,0.43
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
