"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.366,0.575,0.18,0.69,0.19,-0.6,-0.3
"ClusIPW",0.699,0.788,0.62,0.1,0.43,-0.18,0.62
"addIPW",0.841,0.553,0.14,0.27,0.47,0.38,0.74
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
