"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.277,0.556,0.14,0.64,0.15,-0.63,-0.39
"ClusIPW",0.753,0.478,-0.06,0.78,0.01,0.59,0.19
"addIPW",0.864,0.526,0.06,0.78,0.18,0.42,0.42
"Oracle",0.906,0.624,0.3,0.6,0.3,0.3,0.6
