"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.254,0.599,0.24,0.58,0.02,-0.69,-0.36
"ClusIPW",0.401,0.286,-0.49,-0.25,0.55,0.02,0.62
"addIPW",0.786,0.584,0.21,0.18,0.69,0.11,0.66
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
