"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.398,0.487,-0.04,0.75,0.29,-0.55,-0.24
"ClusIPW",0.601,0.361,-0.34,0.68,0.11,0.64,-0.02
"addIPW",0.883,0.681,0.42,0.6,0.47,0.36,0.34
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
