"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.372,0.639,0.33,0.63,0.18,-0.62,-0.29
"ClusIPW",0.84,0.672,0.41,0.37,0.64,0.25,0.47
"addIPW",0.763,0.635,0.33,0.67,-0.33,0.14,0.56
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
