"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.407,0.553,0.13,0.68,0.19,-0.68,-0.12
"ClusIPW",0.723,0.508,0.02,-0.06,0.42,0.44,0.79
"addIPW",0.834,0.748,0.56,0.66,0.16,0.37,0.29
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
