"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.224,0.627,0.31,0.41,0.31,-0.65,-0.47
"ClusIPW",0.497,0.78,0.61,0.53,-0.45,0.34,-0.18
"addIPW",0.893,0.724,0.51,0.54,0.25,0.36,0.51
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
