"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.371,0.613,0.27,0.69,0.23,-0.5,-0.4
"ClusIPW",0.563,0.779,0.61,0.33,-0.61,0.15,0.35
"addIPW",0.805,0.559,0.15,0.85,0.34,-0.1,0.36
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
