"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.424,0.521,0.06,0.73,0.23,-0.63,-0.1
"ClusIPW",0.479,0.446,-0.13,0.13,-0.48,0.77,0.37
"addIPW",0.749,0.612,0.28,0.74,-0.23,0.53,0.22
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
