"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.479,0.632,0.31,0.65,0.41,-0.52,-0.21
"ClusIPW",0.829,0.539,0.1,0.37,0.08,0.61,0.68
"addIPW",0.814,0.577,0.19,0.2,0.55,0.12,0.78
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
