"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.371,0.581,0.2,0.66,0.33,-0.53,-0.37
"ClusIPW",0.719,0.332,-0.4,0.71,0.35,0.27,0.38
"addIPW",0.837,0.447,-0.13,0.7,0.44,0.23,0.49
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
