"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.324,0.621,0.29,0.6,0.19,-0.64,-0.33
"ClusIPW",0.783,0.521,0.06,0.53,0.55,-0.21,0.61
"addIPW",0.81,0.485,-0.04,0.59,0.43,-0.1,0.68
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
