"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.206,0.492,-0.03,0.48,0.28,-0.76,-0.34
"ClusIPW",0.357,0.736,0.53,0.33,-0.2,0.53,-0.53
"addIPW",0.89,0.651,0.36,0.59,0.25,0.48,0.47
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
