"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.415,0.574,0.18,0.66,0.38,-0.56,-0.27
"ClusIPW",0.625,0.364,-0.32,0.46,0.58,0.58,0.08
"addIPW",0.7,0.46,-0.1,0.14,0.79,0.4,0.44
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
