"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.143,0.62,0.3,0.41,0.17,-0.58,-0.61
"ClusIPW",0.771,0.686,0.44,0.27,0.07,-0.14,0.84
"addIPW",0.865,0.762,0.58,0.51,0.27,0.42,0.4
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
