"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.573,0.617,0.29,0.63,0.57,-0.44,-0.04
"ClusIPW",0.061,0.307,-0.45,-0.08,-0.65,0.6,-0.13
"addIPW",0.436,0.718,0.5,-0.55,0.24,-0.01,0.62
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
