"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.414,0.694,0.45,0.55,0.26,-0.62,-0.22
"ClusIPW",0.741,0.357,-0.35,0.42,0.53,0.38,0.53
"addIPW",0.862,0.536,0.09,0.52,0.19,0.59,0.58
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
