"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.606,0.26,0.63,0.22,-0.67,-0.18
"ClusIPW",0.896,0.6,0.24,0.53,0.31,0.53,0.53
"addIPW",0.883,0.562,0.16,0.7,0.41,0.15,0.55
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
