"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.354,0.584,0.21,0.57,0.26,-0.73,-0.18
"ClusIPW",0.616,0.562,0.15,-0.13,-0.21,0.31,0.91
"addIPW",0.785,0.755,0.56,0.48,0,-0.18,0.65
"Oracle",0.908,0.625,0.3,0.6,0.3,0.3,0.6
