"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.462,0.627,0.31,0.76,0.1,-0.54,-0.18
"ClusIPW",0.321,0.239,-0.58,0.51,-0.58,0.15,0.23
"addIPW",0.857,0.574,0.18,0.81,-0.01,0.17,0.53
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
