"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.31,0.619,0.29,0.55,0.26,-0.65,-0.35
"ClusIPW",0.559,0.444,-0.14,0.78,-0.36,-0.3,0.39
"addIPW",0.849,0.673,0.41,0.44,0.57,0.02,0.56
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
