"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.313,0.556,0.14,0.57,0.34,-0.67,-0.32
"ClusIPW",0.603,0.407,-0.23,-0.09,0.06,0.25,0.93
"addIPW",0.892,0.607,0.26,0.72,0.26,0.1,0.58
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
