"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.603,0.25,0.71,0.02,-0.64,-0.16
"ClusIPW",0.75,0.376,-0.3,0.62,-0.01,0.2,0.7
"addIPW",0.711,0.65,0.36,0.59,-0.18,-0.3,0.63
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
