"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.319,0.685,0.44,0.43,0.31,-0.66,-0.31
"ClusIPW",0.484,0.415,-0.21,0.17,0.07,0.96,-0.01
"addIPW",0.839,0.513,0.03,0.77,0.02,0.45,0.44
"Oracle",0.904,0.624,0.3,0.6,0.3,0.3,0.6
