"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.32,0.658,0.38,0.51,0.25,-0.65,-0.32
"ClusIPW",0.464,0.482,-0.05,0.62,0.69,-0.2,-0.32
"addIPW",0.891,0.604,0.25,0.56,0.15,0.13,0.76
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
