"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.57,0.17,0.66,0.2,-0.65,-0.27
"ClusIPW",0.282,0.706,0.48,0.34,-0.73,0.23,-0.27
"addIPW",0.858,0.773,0.6,0.46,0.18,0.32,0.54
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
