"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.541,0.635,0.32,0.71,0.34,-0.53,-0.07
"ClusIPW",0.44,0.291,-0.48,-0.22,0.58,0.2,0.58
"addIPW",0.845,0.685,0.43,0.36,0.17,0.07,0.8
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
