"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.312,0.589,0.22,0.48,0.31,-0.76,-0.21
"ClusIPW",0.852,0.698,0.46,0.57,0.19,0.57,0.33
"addIPW",0.874,0.634,0.33,0.41,0.17,0.48,0.69
"Oracle",0.904,0.621,0.3,0.6,0.3,0.3,0.6
