"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.194,0.587,0.22,0.39,0.25,-0.76,-0.39
"ClusIPW",0.64,0.639,0.34,0.63,-0.31,0.63,0.03
"addIPW",0.709,0.478,-0.06,0.16,0.4,0.8,0.41
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
