"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.649,0.36,0.62,0.04,-0.59,-0.36
"ClusIPW",0.553,0.399,-0.25,0.44,-0.21,0.82,0.13
"addIPW",0.837,0.489,-0.03,0.65,0.07,0.56,0.51
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
