"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.533,0.08,0.69,0.25,-0.61,-0.28
"ClusIPW",0.636,0.258,-0.54,0.54,0.29,0.17,0.54
"addIPW",0.836,0.702,0.47,0.29,0.05,0.37,0.75
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
