"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.363,0.665,0.39,0.59,0.26,-0.56,-0.34
"ClusIPW",0.635,0.371,-0.31,0.07,0.06,0.24,0.91
"addIPW",0.825,0.549,0.12,0.85,-0.04,0.11,0.5
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
