"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.209,0.557,0.14,0.48,0.13,-0.81,-0.29
"ClusIPW",0.445,0.554,0.13,0.68,-0.68,0.25,-0.04
"addIPW",0.829,0.462,-0.1,0.67,0.01,0.3,0.67
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
