"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.245,0.53,0.08,0.62,0.18,-0.63,-0.44
"ClusIPW",0.562,0.293,-0.48,0.33,0.39,-0.26,0.67
"addIPW",0.872,0.659,0.38,0.76,0.24,0.04,0.47
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
