"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.448,0.686,0.44,0.69,0.08,-0.54,-0.19
"ClusIPW",0.463,0.962,0.87,-0.18,0,0.44,-0.11
"addIPW",0.589,0.464,-0.09,0.4,-0.4,0.76,0.32
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
