"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.168,0.627,0.3,0.26,0.05,-0.89,-0.21
"ClusIPW",0.842,0.598,0.24,0.79,0.14,-0.08,0.54
"addIPW",0.815,0.627,0.31,0.26,-0.03,0.26,0.88
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
