"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.351,0.563,0.15,0.61,0.37,-0.61,-0.32
"ClusIPW",0.635,0.401,-0.24,0.4,0.3,-0.39,0.74
"addIPW",0.837,0.529,0.07,0.28,0.52,0.49,0.64
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
