"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.41,0.708,0.48,0.53,0.19,-0.65,-0.16
"ClusIPW",0.751,0.52,0.05,0.79,0.42,0.45,0.01
"addIPW",0.804,0.634,0.32,0.71,-0.1,0.53,0.32
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
