"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.226,0.575,0.19,0.51,0.15,-0.74,-0.37
"ClusIPW",0.736,0.489,-0.03,0.36,-0.27,0.4,0.8
"addIPW",0.875,0.634,0.33,0.48,0.14,0.14,0.79
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
