"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.266,0.553,0.13,0.61,0.05,-0.72,-0.31
"ClusIPW",0.707,0.641,0.34,0.04,0.75,0,0.57
"addIPW",0.863,0.663,0.38,0.53,0.44,0.52,0.32
"Oracle",0.919,0.625,0.3,0.6,0.3,0.3,0.6
