"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.555,0.14,0.71,0.19,-0.47,-0.47
"ClusIPW",0.535,0.544,0.11,0.76,-0.22,0.55,-0.26
"addIPW",0.498,0.538,0.1,0.88,-0.18,0.28,-0.34
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
