"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.609,0.27,0.62,0.2,-0.69,-0.16
"ClusIPW",0.596,0.733,0.53,0.01,0.45,0.72,0.01
"addIPW",0.868,0.66,0.38,0.65,0.12,0.02,0.64
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
