"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.451,0.693,0.45,0.62,0.22,-0.58,-0.17
"ClusIPW",0.702,0.359,-0.34,0.45,0.02,0.62,0.54
"addIPW",0.746,0.429,-0.18,0.18,0.2,0.52,0.79
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
