"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.366,0.697,0.45,0.64,0.04,-0.53,-0.32
"ClusIPW",0.856,0.588,0.21,0.7,-0.09,0.33,0.59
"addIPW",0.875,0.744,0.55,0.6,0.27,0.21,0.47
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
