"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.224,0.61,0.27,0.57,0.06,-0.56,-0.54
"ClusIPW",0.661,0.728,0.52,0.54,0.55,-0.34,0.14
"addIPW",0.769,0.765,0.59,0.61,-0.18,0.03,0.51
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
