"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.242,0.62,0.29,0.53,0.19,-0.58,-0.51
"ClusIPW",0.519,0.23,-0.59,0.43,-0.05,0.56,0.38
"addIPW",0.532,0.452,-0.12,0.13,0.25,0.95,0.04
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
