"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.19,0.638,0.33,0.47,0.02,-0.68,-0.46
"ClusIPW",0.733,0.441,-0.15,0.61,-0.24,0.11,0.73
"addIPW",0.735,0.43,-0.17,0.43,0.55,-0.15,0.67
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
