"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.373,0.713,0.49,0.52,0.11,-0.65,-0.21
"ClusIPW",0.797,0.434,-0.16,0.67,-0.01,0.45,0.56
"addIPW",0.81,0.485,-0.04,0.53,-0.08,0.4,0.74
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
