"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.222,0.618,0.28,0.46,0.18,-0.72,-0.4
"ClusIPW",0.636,0.756,0.57,-0.25,0.16,0.22,0.73
"addIPW",0.838,0.552,0.13,0.68,0.6,0.04,0.4
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
