"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.439,0.65,0.36,0.66,0.32,-0.51,-0.28
"ClusIPW",0.757,0.743,0.55,0.11,0.62,0.09,0.54
"addIPW",0.841,0.53,0.08,0.49,0.17,0.05,0.85
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
