"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.604,0.25,0.65,0.21,-0.63,-0.27
"ClusIPW",0.532,0.402,-0.24,0.07,-0.36,0.1,0.89
"addIPW",0.891,0.632,0.32,0.68,0.09,0.4,0.52
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
