"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.407,0.638,0.33,0.62,0.27,-0.61,-0.23
"ClusIPW",0.348,0.511,0.02,0.83,-0.25,-0.44,-0.25
"addIPW",0.883,0.662,0.39,0.61,0.01,0.28,0.63
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
