"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.363,0.676,0.41,0.48,0.41,-0.56,-0.34
"ClusIPW",0.766,0.639,0.34,0.59,-0.35,0.34,0.54
"addIPW",0.845,0.65,0.37,0.61,0.03,0.58,0.4
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
