"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.285,0.662,0.38,0.48,0.21,-0.67,-0.37
"ClusIPW",0.529,0.69,0.45,-0.44,0.45,0.45,0.45
"addIPW",0.883,0.709,0.48,0.71,0.24,0.26,0.38
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
