"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.36,0.602,0.25,0.64,0.27,-0.58,-0.34
"ClusIPW",0.793,0.523,0.06,0.41,0.26,-0.14,0.86
"addIPW",0.857,0.667,0.4,0.47,-0.05,0.27,0.74
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
