"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.336,0.593,0.23,0.61,0.02,-0.74,-0.15
"ClusIPW",0.725,0.73,0.52,-0.03,0.05,0.56,0.64
"addIPW",0.843,0.593,0.23,0.48,0.56,-0.04,0.63
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
