"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.39,0.662,0.39,0.63,0.29,-0.44,-0.42
"ClusIPW",0.362,0.814,0.67,0.46,-0.36,-0.42,-0.19
"addIPW",0.546,0.572,0.19,0.63,-0.53,-0.3,0.44
"Oracle",0.911,0.621,0.3,0.6,0.3,0.3,0.6
