"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.292,0.6,0.24,0.64,0.05,-0.62,-0.38
"ClusIPW",0.897,0.597,0.24,0.69,0.23,0.1,0.63
"addIPW",0.755,0.473,-0.07,0.56,-0.27,0.28,0.73
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
