"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.575,0.19,0.64,0.19,-0.63,-0.34
"ClusIPW",0.523,0.408,-0.23,0.81,-0.24,0.47,-0.13
"addIPW",0.847,0.573,0.18,0.72,0.12,0.56,0.34
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
