"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.347,0.669,0.4,0.52,0.31,-0.59,-0.35
"ClusIPW",0.494,0.858,0.73,0.16,0.35,0.44,-0.35
"addIPW",0.502,1,1,0,0,0,0
"Oracle",0.919,0.625,0.3,0.6,0.3,0.3,0.6
